train_loss,train_accuracy,val_loss,val_accuracy
36.193553388118744,0.7090251574477756,63.078350240534,0.6839040560453284
30.30356216430664,0.6853956579969553,19.682883869517934,0.6197210959026774
31.83230608701706,0.6040329980747497,23.071143757213246,0.7898615521800636
37.20019868016243,0.7605597339270228,24.645329908891156,0.73720937690358
31.898559510707855,0.75507060417603,23.434450669722125,0.7620562750592724
37.104008719325066,0.7291195208213263,21.590838692405008,0.7810408237545683
42.53923152387142,0.7395740743724256,24.00252038782293,0.7408372728197101
48.58171747624874,0.76291842602554,26.44857441295277,0.7474631199235865
49.42755737900734,0.7571146548660123,20.96621339971369,0.7972348446806621
47.88082866370678,0.7353872357608263,22.504938299005683,0.7332911161040058
41.52784036099911,0.7549578775887313,25.833294781771574,0.6869463698364539
34.39596477150917,0.7728914108450088,20.9252009825273,0.731978206365811
23.7701575756073,0.7387024751647772,4.49483964659951,0.7186971325763684
16.11955701932311,0.6877475181667685,21.05875405398282,0.6870677026237865
6.948020983487368,0.6833639513714966,6.017698634754527,0.4682612416062739
20.93056008219719,0.687923925547441,24.5844144821167,0.6774461169053093
18.614124447107315,0.749898958443016,15.541112639687277,0.7648546768297834
12.222915329039097,0.760805444189619,11.267053430730646,0.6864353574394083
5.470199396833777,0.6021247102607311,3.6258502440019087,0.7878186289342768
10.714277349412441,0.749267552489253,3.789752244949341,0.48834874466328276
17.025493981316686,0.6307031020247228,22.22081609205766,0.6620204134270401
22.75738486647606,0.7585217139230916,58.44772399555553,0.6827543222203599
28.516182228922844,0.7897245172222629,71.81751043146306,0.6877896757625354
11.043957356363535,0.7642525204570243,3.6729571602561255,0.6814767215548518
5.753391597419977,0.6699804347795014,7.719173062931407,0.6862081157659703
2.763446044176817,0.6759624646808682,3.5009309595281426,0.4172697002768108
3.2423028014600277,0.6967138013695889,3.370397838679227,0.6892518390062157
1.687477738596499,0.6652677777157304,2.2357198975302954,0.31448068898993226
3.2203388307243586,0.6385990543587514,2.491846734827215,0.774576353266564
2.7632065564393997,0.7430522855364184,1.7203128879720515,0.6818185310837284
1.265356656163931,0.7245578051956841,1.3402689261869951,0.42807657104350566
2.4659755332395434,0.6255068369937755,5.632742014798251,0.3135535653783236
5.83874799311161,0.6257949431891299,2.407594019716436,0.7627139289972149
6.07429083622992,0.7285429484219235,18.963992899114434,0.6891711430902527
5.441491145640612,0.6303907124652267,7.387106245214289,0.31497288910135085
4.746906517073512,0.630707697773112,4.0045904462987725,0.7379074429026854
2.4341946728527546,0.7614820570548604,1.4047417749058118,0.745514415346065
1.339712261222303,0.744034909184365,1.5104560743678699,0.3721687079903731
3.9238758953288198,0.5936549647236468,2.889797741716558,0.7368617061656427
2.1974388398230076,0.7533221566669216,3.3200678066773848,0.6862242377820951
1.8697518846020103,0.7042343074331667,3.917755278674039,0.3210286870012029
2.3225217293947935,0.6459713775176142,2.2879399169575083,0.4967620806847152
4.500982327386737,0.603661479822749,1.8336247205734253,0.7677502165127413
15.164289338514209,0.6630019998627987,25.52363213625821,0.6891072346386857
11.876444183290005,0.7699234095329072,3.4850572889501397,0.7157159809649406
7.448961839079857,0.7053067588718874,19.86918102611195,0.6914683616882246
5.623001588508487,0.7528079503451667,5.8314509825273,0.31347567388650144
8.634521409869194,0.6156080347599386,10.338387922807174,0.6989765500124666
3.844149511307478,0.7622921706678442,1.999876694245772,0.7709465927783747
1.7438581995666027,0.6687670127297268,1.2951200658624822,0.7884939829310832
2.476178079843521,0.6784112854665069,5.802207946777344,0.31610176354598574
10.692876359447837,0.6356859795517917,20.975463953885164,0.6932500324757535
11.152263671159744,0.8003315846870711,6.870481100949374,0.7701923969070716
3.0882274210453033,0.7871366584133901,1.4683659185062756,0.7642765563785466
2.2262239661067724,0.7406188129225483,2.071167003024708,0.6947741936749913
1.10338877979666,0.7646767621516753,1.9163573871959338,0.6880419041138743
1.7697918191552162,0.6418706052909685,4.744463010267778,0.687882585898384
4.374848725274205,0.6542587555766814,10.596307407725941,0.31464362216390884
11.095133995637298,0.5734801243198219,13.99375733462247,0.6841854550177616
4.183656701818109,0.7720031649063719,4.248369726267728,0.6889693775506718
4.842574283480644,0.5935716199215667,15.98763639276678,0.6908205683455214
13.065648585557938,0.7899853397413772,10.976698571985418,0.6544047417952134
4.737587038427591,0.7237518645386667,2.1417978568510576,0.68947555124672
1.8033811580389738,0.7053492058980667,2.833393790505149,0.38515001066681176
2.8539924435317516,0.6585434199981754,3.2293702472339976,0.690322172984753
2.0275052171200514,0.7579762235540949,2.1685066006400366,0.4514798748032925
3.937927283346653,0.6417651170075055,3.9166241233999077,0.7232960380256429
2.62982683070004,0.7729062830350945,1.776508017019792,0.7100993492389311
1.8919917065650225,0.7022255659260351,1.0113532868298618,0.7870990452703346
1.5826783198863268,0.7325505640056262,2.4811237346042287,0.6878570491167427
1.4174853498116136,0.6830084420749598,1.0431127223101528,0.7502740552931193
1.2539088195189834,0.7600034510105165,1.7677497755397449,0.47393777842667006
2.2421740870922804,0.6319692194503086,1.9915054711428555,0.683496593718991
1.5922904405742884,0.7468717725958315,1.4114416350017895,0.7422812730963514
0.9447165951132774,0.7580181045190008,0.8947096521204169,0.765503734119275
1.2146318787708879,0.6895655887730562,2.7849023125388404,0.3176963455587058
4.190926124341786,0.5515950000400053,18.63475296714089,0.31920261475381917
68.33629189431667,0.5962131570794778,84.83373433893377,0.6864779546186394
93.4648565351963,0.7058466710295541,84.84043797579679,0.6864307477853124
86.62443166971207,0.7131465062708895,84.83282800154252,0.6864868707655855
86.61906892061234,0.7185531346165923,84.83181571960449,0.6865045680609284
93.3967777788639,0.7059543922497122,84.8316948630593,0.6865045680609284
93.46558351814747,0.7059384521865989,84.83005610379305,0.6865155822096359
93.39606201648712,0.7063541466013236,84.83003494956277,0.6865135767045324
93.3524264395237,0.7065320373723735,84.82956903631037,0.6865135767045324
93.41022831201553,0.7061845722259438,84.82943257418546,0.6865243261134986
93.37879684567451,0.7064964912148429,84.82949395613237,0.6865223206083951
93.38620501756668,0.7062069252051466,84.82961151816629,0.686513329534243
93.39447396993637,0.7062993718742211,84.8294603174383,0.6865223206083951
93.41684138774872,0.7063225379495814,84.82943257418546,0.6865243261134986
93.41681414842606,0.7063783997782709,84.82943257418546,0.6865243261134986
93.38506311178207,0.7064318571647797,84.82943257418546,0.6865243261134986
93.40936967730522,0.7061908792101581,84.82943257418546,0.6865243261134986
86.62767654657364,0.7186011593961524,84.82943257418546,0.6865243261134986
93.4201745390892,0.7063187880286862,84.82943257418546,0.6865243261134986
93.37598738074303,0.7065163827257869,84.82943257418546,0.6865243261134986
93.40338656306267,0.7064120657937604,84.82943257418546,0.6865243261134986
93.40129682421684,0.7065222404875737,84.82943257418546,0.6865243261134986
93.41688498854637,0.7062944042415973,84.82943257418546,0.6865243261134986
93.43842399120331,0.7061961533072486,84.82943257418546,0.6865243261134986
93.43579867482185,0.7062004440082582,84.82943257418546,0.6865243261134986
93.41046506166458,0.7064353439907208,84.82943257418546,0.6865243261134986
93.35961046814919,0.7066924762132574,84.82943257418546,0.6865243261134986
93.43451064825058,0.7062408574188962,84.82943257418546,0.6865243261134986
93.4266349375248,0.7063017383789307,84.82943257418546,0.6865243261134986
93.42575794458389,0.7063317528800148,84.82943257418546,0.6865243261134986
93.42681105434895,0.7063122342093813,84.82943257418546,0.6865243261134986
93.40603402256966,0.7064993489309243,84.82943257418546,0.6865243261134986
93.4209351837635,0.7063519206425257,84.82943257418546,0.6865243261134986
86.62199899554253,0.7186509296336597,84.82943257418546,0.6865243261134986
93.4194905757904,0.7062946513982807,84.82943257418546,0.6865243261134986
93.37053319811821,0.7066036139992259,84.82943257418546,0.6865243261134986
93.4321760237217,0.7062784382002101,84.82943257418546,0.6865243261134986
93.41917484998703,0.7063750035046567,84.82943257418546,0.6865243261134986
93.39559495449066,0.7065808077796518,84.82943257418546,0.6865243261134986
93.41990473866463,0.7063687962359428,84.82943257418546,0.6865243261134986
93.41904866695404,0.7063808203711122,84.82943257418546,0.6865243261134986
93.38285857439041,0.7066561724472038,84.82943257418546,0.6865243261134986
93.43218547105789,0.7062808877260978,84.82943257418546,0.6865243261134986
93.40576604008675,0.7064771047157138,84.82943257418546,0.6865243261134986
93.39469948410988,0.7065085301762516,84.82943257418546,0.6865243261134986
93.41871732473373,0.7063778209993976,84.82943257418546,0.6865243261134986
93.38065326213837,0.7065240693251078,84.82943257418546,0.6865243261134986
93.38064244389534,0.7065342757492961,84.82943257418546,0.6865243261134986
93.4083041548729,0.7063774990707951,84.82943257418546,0.6865243261134986
93.39476230740547,0.706399743809873,84.82943257418546,0.6865243261134986
86.60565954446793,0.7187044280677639,84.82943257418546,0.6865243261134986
93.39556929469109,0.7063709358865143,84.82943257418546,0.6865243261134986
93.3439290523529,0.7069270132347915,84.82943257418546,0.6865243261134986
